epsilon,time,position_response_x_mean,position_response_x_standard_error,pair_force_response_x_mean,pair_force_response_x_standard_error,member_count,thermodynamic_claim_allowed
0.001,0.8320000000000001,-0.14094726005375868,0.06908224276884735,79.37230698027398,70.09444736669866,4,0
0.001,0.833,-0.14265347699624065,0.06870253322461423,78.34544938329958,68.34457028605975,4,0
0.001,0.834,-0.1442796422724546,0.06831955479638303,83.39757184574891,70.9197241395826,4,0
0.001,0.835,-0.14582078381125685,0.06793463862723942,85.18744856825111,71.23936812786948,4,0
0.001,0.836,-0.1472751967587782,0.06755138941578459,86.97244480885257,71.52121934881055,4,0
0.001,0.837,-0.14864118285126682,0.0671737717330604,88.64887948469135,71.74363005929625,4,0
0.001,0.838,-0.14991715407874917,0.06680607775804372,90.11058029057827,71.89122345199542,4,0
0.001,0.839,-0.1511017387537672,0.06645288903750966,91.40491755411207,71.93569530051964,4,0
0.001,0.84,-0.15219373392502678,0.06611913484082506,92.44022722623224,71.85789980778162,4,0
0.001,0.841,-0.15319219687501273,0.06580996673655223,93.28282319199687,71.70403255850655,4,0
0.001,0.842,-0.15409637853749936,0.06553077046053236,93.868131815825,71.42142458811651,4,0
0.001,0.843,-0.15490578788876497,0.06528714278688416,94.29667197685454,71.03364544761057,4,0
0.001,0.844,-0.15562009115627218,0.0650848721596886,94.60850795374921,70.53975430202102,4,0
0.001,0.845,-0.15623907161371742,0.0649298684213688,94.7460715345193,69.93464985614663,4,0
0.001,0.846,-0.15676268701872442,0.06482806550003285,90.58110727005474,71.21885162970739,4,0
0.001,0.847,-0.15719519770249213,0.06478325535616779,94.3198108789579,68.21008243918922,4,0
0.001,0.848,-0.1575329560625227,0.06480345773497843,93.55938732375523,67.30061249995336,4,0
0.001,0.849,-0.1577768172812688,0.06489414237240203,93.29846979318374,65.87474012246865,4,0
0.001,0.85,-0.15792713616502585,0.06506079004116218,93.50892395632272,63.97974742194033,4,0
0.001,0.851,-0.15798379580625466,0.06530870721219019,91.57798510551169,62.864445497301276,4,0
0.001,0.852,-0.15794882080252814,0.06564181240315169,90.60531647147386,61.186982299416094,4,0
0.001,0.853,-0.15782327545874053,0.06606397267990537,89.49430639710876,59.39365247140136,4,0
0.001,0.854,-0.157608361353756,0.06657840682131572,88.26337809503626,57.4903618426847,4,0
0.001,0.855,-0.1573053987825035,0.06718761545583825,86.95006427494377,55.47111899690981,4,0
0.001,0.856,-0.15691578911372628,0.06789335069193214,85.59184847846578,53.390514933847754,4,0
0.001,0.857,-0.15644097720374228,0.0686966713176441,84.06452954042658,51.15620583723104,4,0
0.001,0.858,-0.1558825755762494,0.06959784369287382,82.4723434089053,48.81663740002963,4,0
0.001,0.859,-0.15524226000496189,0.07059640372445002,80.79761818175797,46.413452111753266,4,0
0.001,0.86,-0.15452178713248887,0.07169123408632079,79.05134522386359,43.91242060481827,4,0
0.001,0.861,-0.15372298339119683,0.072880559341902,77.3235790487688,41.35283107629397,4,0
0.001,0.862,-0.1528476548699753,0.07416200020899041,75.62549077612502,38.75915553439144,4,0
0.001,0.863,-0.1518975761862773,0.0755326503637451,73.90681773196583,36.13489810985026,4,0
0.001,0.864,-0.15087454076623263,0.07698913889655809,72.15445657638608,33.48941713639584,4,0
0.001,0.865,-0.14978037392368582,0.07852769591678127,70.42478237433531,30.83613656344039,4,0
0.001,0.866,-0.148616876466251,0.08014422205149924,68.7928057783711,28.217789450647377,4,0
0.001,0.867,-0.1473857496987474,0.08183434151861889,67.21327786274355,25.633744297907008,4,0
0.001,0.868,-0.1460886407824713,0.0835934280740643,65.66916504756514,23.131400906892058,4,0
0.001,0.869,-0.14472715981250772,0.08541673983861145,64.20600968462885,20.711650584929416,4,0
0.001,0.87,-0.14330283430871726,0.0872994101341956,62.78917729635869,18.410016932344522,4,0
0.001,0.871,-0.14181714395378187,0.08923650599880661,54.28838997986884,18.172734330686747,4,0
0.001,0.872,-0.14027865090249225,0.09122318356377607,60.09934641883763,14.558963271605663,4,0
0.001,0.873,-0.13868159699248483,0.09325460859509266,58.920462426902404,13.330094852581093,4,0
0.001,0.874,-0.13702721968120168,0.09532588783831353,57.71116140623745,12.669822406121442,4,0
0.001,0.875,-0.13531678558001414,0.09743217827161034,52.749650268802434,14.944072406052545,4,0
0.001,0.876,-0.1335553122649713,0.09956567686484115,51.471007925658945,12.75956546840443,4,0
0.001,0.877,-0.13174412941377445,0.10172515552498415,54.55325152200832,15.054560916066979,4,0
0.001,0.878,-0.12988020449500315,0.10390581095555725,53.70459582546539,16.987590332119066,4,0
0.001,0.879,-0.12796443890750187,0.10610323558754517,52.79018231822084,19.208930925828035,4,0
0.001,0.88,-0.12599779889996277,0.10831315218576111,51.96308221457891,21.600427535681245,4,0
0.001,0.881,-0.12398116245002089,0.11053144871472327,47.5665848430975,24.010704334211947,4,0
0.001,0.882,-0.12191897605495772,0.11275703713738326,50.262270318016235,26.747320403206235,4,0
0.001,0.883,-0.11980858957252871,0.11498318287739118,49.53296581999378,29.47953787345284,4,0
0.001,0.884,-0.11765078051245714,0.11720621452268205,48.36751417437901,32.03609918791344,4,0
0.001,0.885,-0.1154467617450472,0.11942266309144466,47.836739650926496,34.831363532219704,4,0
0.001,0.886,-0.11319711026253065,0.12162908347154375,48.730065199869884,38.223741341931785,4,0
0.001,0.887,-0.11090097836127799,0.12382262424954876,46.262499029205095,40.26979438363756,4,0
0.001,0.888,-0.10856088009375542,0.1259998353846656,45.36098300904423,42.91517576718866,4,0
0.001,0.889,-0.1061777609412673,0.1281577280391335,44.29008756358265,45.496984631639165,4,0
0.001,0.89,-0.10375273482124414,0.13029343816951142,43.106067378027355,48.027864631249955,4,0
0.001,0.891,-0.10128702766001862,0.13240424630475023,41.6884858495245,50.50967884518565,4,0
0.001,0.892,-0.09878209771999047,0.13448749823003844,41.644620395088594,53.315151886404934,4,0
0.001,0.893,-0.09623802809000104,0.13654040616929533,33.066810802961726,53.08014407848257,4,0
0.001,0.894,-0.0936634357187327,0.13856614972311218,38.29374638305429,57.83939914797012,4,0
0.001,0.895,-0.09105312419124822,0.1405568092295315,36.30566196281112,59.96894304212613,4,0
0.001,0.896,-0.08840911731500256,0.1425101898602546,32.7664168653413,61.590285665465984,4,0
0.001,0.897,-0.08573498802749713,0.14442453400947525,27.360644862809842,62.839139486994455,4,0
0.001,0.898,-0.08303617222876758,0.1462968327704605,24.813613974075828,64.59029335391924,4,0
0.001,0.899,-0.08031524162752102,0.14812512973442746,21.90711792118487,66.19835571418159,4,0
0.001,0.9,-0.0775751248412726,0.14990749915597512,18.672350248309208,67.68075288843546,4,0
0.001,0.901,-0.07481907581874392,0.15164205914330367,15.24403572622024,69.0789902065123,4,0
0.001,0.902,-0.0720505388112358,0.15332699338647354,14.779588634827363,70.62947494295057,4,0
0.001,0.903,-0.0692699907512695,0.15496175343732138,11.009171568670432,71.70919946750898,4,0
0.001,0.904,-0.06648121406999108,0.15654481323163333,7.133947839496621,72.64955086353794,4,0
0.001,0.905,-0.06368809221496408,0.15807475949935745,4.137909338748138,73.52081707667415,4,0
0.001,0.906,-0.06089362557498701,0.15955069425891552,-1.3689294745712317,74.17261128413836,4,0
0.001,0.907,-0.05810332232877857,0.16097094546485224,-6.099247732022192,74.74125155489075,4,0
0.001,0.908,-0.055321908634969885,0.16233429916465036,-11.08441530097059,75.22986536745508,4,0
0.001,0.909,-0.05255436076997966,0.16363959086877566,-16.317657399177897,75.67780833113714,4,0
0.001,0.91,-0.0498058981100169,0.16488566537549887,-21.78025845238496,76.08188127997187,4,0
0.001,0.911,-0.04708196417121946,0.16607140693325018,-27.426370521884678,76.49577602915542,4,0
0.001,0.912,-0.04438818053623117,0.16719571571205644,-33.27134754349692,76.95606821766849,4,0
0.001,0.913,-0.041730362035030666,0.16825751257426227,-43.50313357755087,74.37233556362882,4,0
0.001,0.914,-0.03911870448253252,0.16925915780604198,-49.57284271635398,74.77450653399546,4,0
0.001,0.915,-0.03655923143122686,0.1701997237383999,-55.76869409990026,75.24435050828967,4,0
0.001,0.916,-0.03405808654874387,0.17107830785723646,-61.947510182408735,75.78713998982894,4,0
0.001,0.917,-0.03162139032000799,0.17189403381022525,-68.08076065573698,76.38726871348373,4,0
0.001,0.918,-0.02925521154625854,0.1726460730312388,-74.12201303896171,77.00522006147686,4,0
0.001,0.919,-0.026965520967509038,0.1733336880550754,-79.11497953656243,78.12221978377335,4,0
0.001,0.92,-0.02475723505745986,0.17395585267919617,-85.72876031317489,78.36601889568574,4,0
0.001,0.921,-0.022636886193749817,0.17451231579862964,-91.24758521489994,79.02763121217554,4,0
0.001,0.922,-0.0206099052662001,0.1750026118358113,-96.70001897866132,79.63233292728404,4,0
0.001,0.923,-0.018681651334978566,0.17542642824109386,-101.67240041191272,80.2937312804975,4,0
0.001,0.924,-0.016856998059977535,0.17578344330951676,-102.03504328879976,83.65119329048193,4,0
0.001,0.925,-0.015136204481264182,0.17607028733067615,-106.33352038067456,83.9985935793557,4,0
0.001,0.926,-0.013523465214992925,0.17628706157251556,-110.26382571238733,84.24527091477987,4,0
0.001,0.927,-0.012022602515038283,0.17643402689471058,-113.81182458323647,84.34005507103218,4,0
0.001,0.928,-0.010637052505008127,0.1765116181035291,-116.9741243277884,84.31591683417214,4,0
0.001,0.929,-0.009369862164987364,0.17652042482341743,-119.78507888595024,84.06288876007605,4,0
0.001,0.93,-0.008223724097505825,0.1764612543214367,-122.23139721469933,83.64896669226924,4,0
0.001,0.931,-0.007200963565018315,0.17633509058393393,-124.24270709769903,82.99531275316426,4,0
0.001,0.932,-0.00630346849869734,0.17614314445228882,-125.92268424972563,82.14242786379285,4,0
0.001,0.933,-0.005532793612456066,0.17588681382425922,-127.20459043612607,81.09858956297263,4,0
0.001,0.934,-0.004890093990017608,0.1755676739968611,-128.0183784066997,79.80222321019681,4,0
0.001,0.935,-0.00437605544748032,0.175187552547509,-128.46942211182454,78.37958457116366,4,0
0.001,0.936,-0.003991000362524311,0.17474843790887543,-128.56920861427534,76.81196889627499,4,0
0.001,0.937,-0.003734899544971526,0.17425248584622613,-128.2922973324496,75.02358820605791,4,0
0.001,0.9380000000000001,-0.003607347123762983,0.17370202400865709,-127.62447860258729,73.00477137569081,4,0
0.001,0.9390000000000001,-0.003607546736256184,0.17309959367662991,-126.67235186547553,70.80955269352566,4,0
0.001,0.9400000000000001,-0.0037344184975196537,0.17244787489801278,-125.46100214739943,68.46097492731934,4,0
0.001,0.9410000000000001,-0.00398662438999553,0.17174969321691905,-123.86011906511206,65.94512481534431,4,0
0.001,0.9420000000000001,-0.0043624381974860515,0.1710080222410537,-114.55227293152537,65.47112028881345,4,0
0.001,0.9430000000000001,-0.004852428459989344,0.17022958114065098,-112.46389596690065,63.14000848000185,4,0
0.001,0.9440000000000001,-0.005454392631276672,0.1694173997589855,-110.1412000575621,60.814943334580946,4,0
0.001,0.9450000000000001,-0.0061658960387733774,0.16857451127038742,-103.01302784627487,54.02122172814588,4,0
0.001,0.9460000000000001,-0.006979700969966807,0.1677068759098342,-112.26609018484957,53.096032262950864,4,0
0.001,0.9470000000000001,-0.007904958186255584,0.16681105615742353,-109.4063221422885,50.68173860789559,4,0
0.001,0.9480000000000001,-0.008938696467508667,0.16589010090692266,-106.35235160858758,48.364776820936484,4,0
0.001,0.9490000000000001,-0.01007775336125949,0.1649469973282867,-99.5943082877493,42.75957232216616,4,0
0.001,0.9500000000000001,-0.011315265507516603,0.16398687014819668,-96.13891209789927,40.722482344494175,4,0
0.001,0.9510000000000001,-0.012647679056260186,0.1630124874198651,-96.06934069548777,42.105455013467584,4,0
0.001,0.9520000000000001,-0.01407482952625605,0.16202421650969723,-92.26549549447438,40.24115784601138,4,0
0.001,0.9530000000000001,-0.015592818344983828,0.16102454207668526,-88.18546614145029,38.42372774508081,4,0
0.001,0.9540000000000001,-0.017197474641295063,0.16001584982587924,-83.94800640551247,36.67701391701972,4,0
0.001,0.9550000000000001,-0.01888447428502471,0.15900039563834167,-79.61423703909975,35.02625491306261,4,0
0.001,0.9560000000000001,-0.020649401168720827,0.1579802837741891,-75.15569987463766,33.411252249407845,4,0
0.001,0.9570000000000001,-0.022487718826291747,0.15695750676164974,-70.56556188153706,31.887765660355765,4,0
0.001,0.9580000000000001,-0.024394763728785573,0.15593386971076106,-65.923975536601,30.464088239019755,4,0
0.001,0.9590000000000001,-0.026365825557511657,0.1549110466499988,-61.17333094287125,29.130070711759654,4,0
0.001,0.96,-0.028396089657517498,0.15389050200162535,-54.9293144463886,29.011580911325648,4,0
0.001,0.961,-0.03047925280749708,0.1528742423917998,-51.36549695653525,26.592871176945103,4,0
0.001,0.962,-0.03261169828996935,0.1518628069302988,-46.36255034347536,25.418449416136884,4,0
0.001,0.963,-0.0347883738800181,0.15085725785704723,-41.30328848136606,24.295259870630826,4,0
0.001,0.964,-0.037004176082516826,0.14985855365689793,-36.34408533952249,23.25891869467822,4,0
0.001,0.965,-0.0392541065699914,0.14886756174264382,-31.426443357581434,22.295721309476733,4,0
0.001,0.966,-0.04153321356623052,0.14788502413274446,-26.455279190127346,21.414116837334593,4,0
0.001,0.967,-0.04383649673500578,0.146911557192428,-21.51642126791212,20.61056710316192,4,0
0.001,0.968,-0.04615899304374893,0.1459476941814314,-19.06963055826236,20.970881177793423,4,0
0.001,0.969,-0.04849823648622742,0.14499229743450726,-9.690512405653827,18.447114324323532,4,0
0.001,0.97,-0.05084483119752181,0.14404588021385958,-4.962901844463573,20.438569168343417,4,0
0.001,0.971,-0.05319404221626467,0.14311118917283272,-1.9786072018074812,18.040139142127817,4,0
0.001,0.972,-0.055542882632486634,0.14218765013212484,2.8225448563062585,17.585186528502508,4,0
0.001,0.973,-0.05788655166000245,0.14127554934238895,7.592890492295375,17.18221458450304,4,0
0.001,0.974,-0.060220284129997026,0.14037510284600718,12.253289147298748,16.863918776429628,4,0
0.001,0.975,-0.06253942957995529,0.1394865275976488,16.783215191022105,16.65569014458676,4,0
0.001,0.976,-0.06483947266375245,0.13861006657233513,21.158254867661043,16.52383169534812,4,0
0.001,0.977,-0.06711605745754468,0.1377459261968576,25.33550591947997,16.46793485110176,4,0
0.001,0.978,-0.06936503015375628,0.13689433867563405,29.37234683977996,16.48210659847405,4,0
0.001,0.979,-0.0715823815337635,0.1360555871617725,33.24688229187622,16.535117702757518,4,0
0.001,0.98,-0.07376426868130337,0.1352299607695499,39.415606181866124,16.818340256896054,4,0
0.001,0.981,-0.07590455833247911,0.13441927913274548,42.94702596017352,17.03108669038168,4,0
0.001,0.982,-0.07799976066999448,0.13362391260468343,43.89358942395127,16.989681521450393,4,0
0.001,0.983,-0.08004897421620694,0.13284274896080947,46.91150056660747,17.218252529589524,4,0
0.001,0.984,-0.08204922704746487,0.13207614926166059,49.974830189705216,17.539753101752368,4,0
0.001,0.985,-0.08399750479376467,0.1313247082392272,52.690409767520876,17.920037625822836,4,0
0.001,0.986,-0.08589114385376684,0.1305890323550556,55.158578733741464,18.375191913733357,4,0
0.001,0.987,-0.08772773069748441,0.12986981393924799,57.4180958154398,18.93715423801421,4,0
0.001,0.988,-0.08950506285620996,0.12916784885743318,59.37348541836501,19.58283100492817,4,0
0.001,0.989,-0.091221244198747,0.12848400611652153,61.03791771826182,20.32147313220832,4,0
0.001,0.99,-0.09287467144372674,0.12781923334178907,62.38220572302523,21.15391859092398,4,0
0.001,0.991,-0.09446406305374522,0.1271745126872116,63.47753185173189,22.15553499075649,4,0
0.001,0.992,-0.09598838773877683,0.12655095577417602,60.831834010173786,25.500258681564222,4,0
0.001,0.993,-0.09745035626748666,0.12595231904497758,67.97285357637345,27.505046438719255,4,0
0.001,0.994,-0.09884288997374924,0.12537901751191222,65.08177377234571,26.052308714466456,4,0
0.001,0.995,-0.10016894937250886,0.12483072561698247,65.09483193101698,27.639376263949963,4,0
0.001,0.996,-0.10142858788003695,0.1243089077089017,64.80174491992955,29.397265247166274,4,0
0.001,0.997,-0.10262216500372956,0.12381512359508123,64.27317128218706,31.321995409156273,4,0
0.001,0.998,-0.10375027538125914,0.12335100700165628,63.50519058279296,33.39589696317498,4,0
0.001,0.999,-0.10481375245249835,0.12291827161648347,62.499187886499385,35.556190757050665,4,0
0.001,1.0,-0.10581366686374105,0.12251867192229728,61.24209507333422,37.80412403642024,4,0
0.001,1.0010000000000001,-0.10675133926374425,0.12215400172981739,56.2585918776326,37.290100447477535,4,0
0.001,1.002,-0.1076318154000222,0.121824060060006,54.60404740201552,39.666561980690076,4,0
0.001,1.0030000000000001,-0.10845680701124238,0.12153062735453153,56.290944804441295,44.795608811646616,4,0
0.001,1.004,-0.10922468268875773,0.1212775709598748,54.28061890390457,47.133480510894664,4,0
0.001,1.0050000000000001,-0.10993750986876272,0.12106672629672979,52.15166783559843,49.420827431313455,4,0
0.001,1.006,-0.1105974725549852,0.12089987846099441,49.91395211681171,51.6770419492094,4,0
0.001,1.0070000000000001,-0.11120686132620738,0.12077877261700007,47.53693160511785,53.856863031618815,4,0
0.001,1.008,-0.11176810377749868,0.12070508740098237,45.026856447500485,55.87169575236045,4,0
0.001,1.0090000000000001,-0.11228375813251978,0.12068036353095903,42.50858300709071,57.75056547225986,4,0
0.001,1.01,-0.11275638824373435,0.12070605075725953,39.93087944253671,59.50222926427775,4,0
0.001,1.0110000000000001,-0.11318861484999054,0.1207835080145778,37.345772389960175,61.0972577731536,4,0
0.001,1.012,-0.1135830634574897,0.12091397417645171,34.688331840952436,62.46919196337633,4,0
0.001,1.0130000000000001,-0.11394242928247644,0.12109851934742397,31.992741173000326,63.636330444203786,4,0
0.001,1.014,-0.11426944299999797,0.12133806493683354,29.319514398928437,64.58325197508414,4,0
0.001,1.0150000000000001,-0.1145668101912578,0.12163337383610041,26.52997874356888,65.30742194312099,4,0
0.001,1.016,-0.1148373500350075,0.12198504617857411,23.856275608060916,65.85406648179274,4,0
0.001,1.0170000000000001,-0.11508376306623713,0.1223935581664045,21.200205066346896,66.10641911879857,4,0
0.001,1.018,-0.11530872947751458,0.1228591374130893,18.574766085668326,66.08477792782608,4,0
0.001,1.0190000000000001,-0.1155148961562158,0.1233818074400255,15.942422959229319,65.84527773476886,4,0
0.001,1.02,-0.11570491424497953,0.12396140015515594,9.521236219443011,63.125603730199956,4,0
0.001,1.0210000000000001,-0.1158852210799699,0.12459518334811462,7.102450645737779,62.650751447065666,4,0
0.001,1.022,-0.11605824515625862,0.1252825141279061,12.080222933713358,66.53793497342056,4,0
0.001,1.0230000000000001,-0.1162190159875176,0.12602781129527588,5.632417702997163,63.0616006514632,4,0
0.001,1.024,-0.11637399362751655,0.12682744880745328,3.1467854998546976,61.93379981713826,4,0
0.001,1.025,-0.1165256695075112,0.12768033381850127,0.6527953896229235,60.61867278592157,4,0
0.001,1.026,-0.11667654091246371,0.1285851896890884,-1.5244230648032726,59.34612661652299,4,0
0.001,1.027,-0.11682878587376821,0.12954081175389792,-4.402076791372171,57.60344230570852,4,0
0.001,1.028,-0.11698528066497738,0.13054538328885903,-7.046513153418754,55.92770274945961,4,0
0.001,1.029,-0.11714866547249403,0.13159714688693355,-9.797377343546021,54.17810542691912,4,0
0.001,1.03,-0.11732168427500134,0.13269422162487735,-12.566359822376306,52.31888033939408,4,0
0.001,1.031,-0.11750709641875079,0.1338345457387872,-15.41241207662658,50.43148275358833,4,0
0.001,1.032,-0.11770773556127323,0.135015944847877,-18.254509212172977,48.50276850810869,4,0
0.001,1.033,-0.11792642857247349,0.13623611472144698,-21.16847316249937,46.57072110962328,4,0
0.001,1.034,-0.11816607136500012,0.13749263182892632,-24.106557105759325,44.646522845245286,4,0
0.001,1.035,-0.11842958107377566,0.13878297081532248,-33.91759157688256,47.46511863851649,4,0
0.001,1.036,-0.11872674486251844,0.140109930702484,-30.347978156272163,40.69247144558654,4,0
0.001,1.037,-0.11905395946501529,0.14146559987482324,-33.16806433483599,39.28428951732104,4,0
0.001,1.038,-0.11941401492121528,0.14284737711691217,-35.96840953215275,37.47438594342171,4,0
0.001,1.039,-0.11980967872624038,0.1442524819445497,-39.035317481048764,35.86239887554614,4,0
0.001,1.04,-0.1202439821862411,0.14567829322764184,-42.1479551580399,34.34514688329509,4,0
0.001,1.041,-0.12071999930127197,0.14712226268459347,-45.337045838844844,32.94931978122497,4,0
0.001,1.042,-0.12124087744125323,0.1485818679693007,-48.544558977073244,31.640950229195848,4,0
0.001,1.043,-0.12180977926376513,0.15005460573790758,-51.8280576064423,30.47910493798504,4,0
0.001,1.044,-0.12242994024252996,0.15153795683846594,-55.122561116984,29.454542553861632,4,0
0.001,1.045,-0.12310460362000009,0.15302946691620317,-58.4772609847468,28.625790389693513,4,0
0.001,1.046,-0.1238370695962332,0.15452669040044825,-60.333393511247166,26.321878458940148,4,0
0.001,1.047,-0.12462913649877172,0.1560322796971802,-65.22349565975482,27.63010928471326,4,0
0.001,1.048,-0.12548563483000263,0.15753875739666934,-68.5611878451746,27.415565089977072,4,0
0.001,1.049,-0.12640983785502935,0.1590437690176365,-71.94469376803072,27.44462487328028,4,0
0.001,1.05,-0.12740506136499352,0.16054496927402875,-75.40673989182963,27.702904154611023,4,0
0.001,1.051,-0.12847469639498676,0.16204005839271285,-78.82569364250077,28.258613933452597,4,0
0.001,1.052,-0.12962208747999138,0.16352672820177214,-84.77497545893911,27.294222460306923,4,0
0.001,1.053,-0.13085310615251755,0.1650048040932199,-84.332575079115,31.274246615020218,4,0
0.001,1.054,-0.13216722638126344,0.16646886200211342,-88.77689239574876,31.905199018907314,4,0
0.001,1.055,-0.13356880938125704,0.1679175253613535,-95.4164379664898,30.8940158357742,4,0
0.001,1.056,-0.13506440723501378,0.16935130483198305,-98.46502951297475,33.07881184999547,4,0
0.001,1.057,-0.13665697452125425,0.17076784491497804,-97.88686712902361,38.60786572719105,4,0
0.001,1.058,-0.13834583610994322,0.17216193747301847,-100.7956271540138,41.48052226206818,4,0
0.001,1.059,-0.1401338044625111,0.17353120471126862,-99.57049122171995,42.05957231139341,4,0
0.001,1.06,-0.14201955533618693,0.1748765422876647,-106.38281846818003,48.16252908949126,4,0
0.001,1.061,-0.14400980327877733,0.17619225162954746,-108.9458972754926,51.92503859548588,4,0
0.001,1.062,-0.14610700686998324,0.1774758712172253,-111.37316008191883,55.93919766996032,4,0
0.001,1.063,-0.14831348642005415,0.17872488222155325,-113.80797157425495,60.256874727659266,4,0
0.001,1.064,-0.15063156746000783,0.17993668558011772,-115.94537449258881,64.6723915028939,4,0
0.001,1.065,-0.15306327579373002,0.1811086753561145,-118.08004042399503,69.32519664525746,4,0
0.001,1.066,-0.15561063246005702,0.18223824545663891,-119.98003215899921,74.11414887519015,4,0
0.001,1.067,-0.15827542180127385,0.18332275842391274,-126.4388045293961,75.63144840752065,4,0
0.001,1.068,-0.1610639851587492,0.18436354435777727,-123.30906589465368,84.08590815868132,4,0
0.001,1.069,-0.16397306901877462,0.18535410819857703,-123.21271566989734,88.16411091558751,4,0
0.001,1.07,-0.16700245651002366,0.18629189885940695,-124.5596673414187,93.51655543817083,4,0
0.001,1.071,-0.1701533742787531,0.1871744655794304,-125.69192006857409,98.96173713738564,4,0
0.001,1.072,-0.17342683305127116,0.18799946657989675,-126.47927456171954,104.35652049313762,4,0
0.001,1.073,-0.17682349764255867,0.1887647171076092,-127.23734427285987,109.95881444412838,4,0
0.001,1.074,-0.18034400290878327,0.18946821456131177,-134.1003597095305,111.73377343510742,4,0
0.001,1.075,-0.18399508803376707,0.19011324023243462,-127.78697530268363,121.21361505218798,4,0
0.001,1.076,-0.18777030904754133,0.19069289759905214,-127.33159137138954,126.65531119157038,4,0
0.001,1.077,-0.19166908643000746,0.1912057823108053,-119.30478842517073,130.66379292460613,4,0
0.001,1.078,-0.19568326982502549,0.19165679581069398,-125.40525778321691,137.3338574274365,4,0
0.001,1.079,-0.19981884429498553,0.1920392074332223,-123.73262924036328,142.44603789153962,4,0
0.001,1.08,-0.20407401581998275,0.1923526411952417,-120.05615889089749,145.952825362725,4,0
0.001,1.081,-0.208444988328782,0.19259713847083215,-119.02488656076972,151.91736285408382,4,0
0.001,1.082,-0.21293061475502473,0.19277313004645436,-115.90997011975334,156.21097943707207,4,0
0.001,1.083,-0.2175276655249636,0.19288152572304146,-114.02617592218004,161.74599238014622,4,0
0.001,1.084,-0.2222341454187482,0.19292370328706854,-110.2489256662708,165.67853019872152,4,0
0.001,1.085,-0.22704616776006437,0.19290166276656803,-106.00330905136154,169.35600196935124,4,0
0.001,1.086,-0.23195938138498295,0.19281796249165456,-101.10605213718964,172.48159941220752,4,0
0.001,1.087,-0.23696878785128828,0.19267572913180664,-95.98208817454987,175.5226954341697,4,0
0.001,1.088,-0.24206916699751058,0.19247871068188932,-90.28112433570979,178.030140460785,4,0
0.001,1.089,-0.2472547268900227,0.1922313733312524,-84.53536490839986,180.43844625013182,4,0
0.001,1.09,-0.25251963658751153,0.19193885331931312,-78.75937197869692,182.75332681209957,4,0
0.001,1.091,-0.25785804074496266,0.19160696886513007,-72.71989292760279,184.77425180642348,4,0
0.001,1.092,-0.26326382639252355,0.19124223669748172,-66.30188031878126,186.3983213894047,4,0
0.001,1.093,-0.26873050813622235,0.19085184896017296,-63.05988065847267,186.08991856809018,4,0
0.001,1.094,-0.2742547830787423,0.19044628531023683,-56.363754701569945,187.18059479312555,4,0
0.001,1.095,-0.2798298974987512,0.19003408840512195,-45.77372756894261,189.18411560604923,4,0
0.001,1.096,-0.28544521053378014,0.18962185265938283,-38.643438344853514,189.45941487570508,4,0
0.001,1.097,-0.291093551694932,0.1892194585947531,-31.497768171960864,189.50403908114035,4,0
0.001,1.098,-0.2967677422799908,0.1888374243168523,-24.274546459474962,189.28259920074666,4,0
0.001,1.099,-0.3024605332250241,0.1884868262567513,-17.279761255279993,188.99694457054497,4,0
0.001,1.1,-0.30816491113749844,0.18817932929945436,-10.001636531259742,188.07109949447056,4,0
0.001,1.101,-0.31387358631124185,0.18792701502402498,-2.959752694610799,186.9803055879775,4,0
0.001,1.102,-0.31957951255748296,0.18774240133973993,3.91937052985471,185.62955748096329,4,0
0.001,1.103,-0.3252758135112721,0.1876383563482667,10.731388869373781,184.09776616203507,4,0
0.001,1.104,-0.3309556867737151,0.18762791004160354,17.392325443635336,182.25492327369534,4,0
0.001,1.105,-0.3366124878387555,0.18772423065035665,23.785487923035923,180.16987213931236,4,0
0.001,1.106,-0.3422398466124965,0.1879402387733393,30.15543089730636,177.9661619439262,4,0
0.001,1.107,-0.34783142260000344,0.18828893953191217,36.60848635570998,175.34077263923092,4,0
0.001,1.108,-0.3533807985212911,0.18878298321138617,43.22809325033473,172.2021239688322,4,0
0.001,1.109,-0.358881396974986,0.18943451866839248,45.24342183464401,166.05384031919195,4,0
0.001,1.11,-0.3643312514099717,0.1902544845007196,56.85789600603353,164.56434724649765,4,0
0.001,1.111,-0.3697187980925276,0.19125363677629945,63.58549544459536,160.27386819313784,4,0
0.001,1.112,-0.3750373717325006,0.19244143887812562,70.6250847379678,155.58931683931945,4,0
0.001,1.113,-0.38028000171499987,0.19382642306149028,77.32868381853797,150.62200104842432,4,0
0.001,1.114,-0.38544006038498946,0.19541565353972437,84.1207797390793,145.215668528828,4,0
0.001,1.115,-0.390510838215008,0.19721476384443867,91.03708838776663,139.38288548122463,4,0
0.001,1.116,-0.39548550817750106,0.19922778537483252,97.50465782154964,133.58254496957537,4,0
0.001,1.117,-0.4003576988150237,0.2014573305446059,103.6886886879277,127.65009443046809,4,0
0.001,1.118,-0.4051213285700128,0.20390456501940907,109.61991039735236,121.55240384161127,4,0
0.001,1.119,-0.4097705747887481,0.20656918699506283,115.59787316010616,114.95720326843609,4,0
0.001,1.12,-0.41429957388749994,0.20944924746399793,121.26501026002451,108.19895123888124,4,0
