temperature,restart,model,lag,realization_count,predicted_msd,mc_se_msd,target_msd,predicted_ngp,mc_se_ngp,target_ngp,predicted_fs_k2,mc_se_fs_k2,target_fs_k2,predicted_fs_k4,mc_se_fs_k4,target_fs_k4,predicted_fs_k7p25,mc_se_fs_k7p25,target_fs_k7p25,support_pass,msd_relative_error,ngp_absolute_error,absolute_error_fs_k2,absolute_error_fs_k4,absolute_error_fs_k7p25,mc_relative_se_msd,restart_curve_gate_pass,restart_higher_order_gate_pass,restart_precision_pass,restart_maximum_higher_order_score,positive_memory_closure_claim_allowed,microdynamic_closure_claim_allowed,complete_microscopic_closure_claim_allowed,spatial_facilitation_claim_allowed,thermodynamic_claim_allowed,thermodynamic_glass_transition_claim_allowed
0.45,2,finite_exchange_environment,100,64,0.19837954711245082,5.37049853620036e-05,0.052775278088095054,0.18670647747391195,0.0006188535810111081,1.6163795842344126,0.8774873451380278,2.938349488095521e-05,0.9663158180281514,0.6022796109094728,7.268392912071732e-05,0.8792594732386941,0.21086326291576962,8.703220155878658e-05,0.6847219017867405,1,2.7589483996902118,1.4296731067605006,0.08882847289012352,0.27697986232922134,0.4738586388709709,0.0010176163405971378,0,0,0,25.60551385118185,0,0,0,0,0,0
0.45,2,finite_exchange_environment,1000,64,1.9927923867399677,0.0015393835435355756,0.171315127140714,0.03807333980131684,0.0007017708000576018,2.1878435702506227,0.2731092680860768,0.00027115290813484747,0.9031995585846249,0.007311882003443242,0.00017068204133800522,0.7283672041708552,-0.00015316588058974988,0.00011103380104835702,0.4797847508304132,1,10.632320040851601,2.149770230449306,0.6300902904985481,0.721055322167412,0.47993791671100294,0.008985683688464733,0,0,0,25.60551385118185,0,0,0,0,0,0
0.45,2,finite_exchange_environment,20,64,0.03962167426255471,8.711506569145941e-06,0.038152024480352674,0.6484313200997791,0.0016386037944584448,0.6641054641430317,0.9741440662559957,5.305377725192495e-06,0.975085284203826,0.9025621065685698,1.6974356380224516e-05,0.9059230562568693,0.725710224760541,3.6270526768880675e-05,0.7335770580014349,1,0.03852088590892125,0.015674144043252625,0.0009412179478303084,0.003360949688299475,0.007866833240893878,0.00022833667905702216,0,0,0,25.60551385118185,0,0,0,0,0,0
0.45,2,finite_exchange_environment,200,64,0.39724336015721795,0.00014438522926389597,0.06724485325845257,0.11965928523475554,0.0005382524645737898,2.1053026915279753,0.770383174864403,6.844581424921991e-05,0.9579937366175421,0.3662855028688372,0.00012487250746106055,0.8562828584879376,0.048133982066569006,9.662197387514857e-05,0.6480499865399985,1,4.907416566594784,1.9856434062932198,0.18761056175313906,0.4899973556191004,0.5999160044734294,0.002147156581767795,0,0,0,25.60551385118185,0,0,0,0,0,0
0.45,2,finite_exchange_environment,2000,64,3.9902871859686737,0.00422862490133234,0.30417451341716534,0.019819912376535905,0.0009429783740225915,1.7285262993440798,0.07448701680210174,0.0003827336941943444,0.8413429351086408,0.0001724542706203693,0.00022916094437313347,0.6109579893966665,-0.0002273409461221193,0.00012934050194044698,0.3600406540179815,1,12.11841396947063,1.7087063869675438,0.7668559183065391,0.610785535126046,0.36026799496410367,0.013901969806171498,0,0,0,25.60551385118185,0,0,0,0,0,0
0.45,2,finite_exchange_environment,3000,64,5.9882552162328455,0.007856631559659124,0.43061894250681476,0.012521056992791376,0.0011686335450393113,1.4125656124190522,0.020010369402444238,0.00046836232277964974,0.7881757849378997,-0.0005524971869259865,0.00027867703608287704,0.5238939683641092,8.05626696355737e-05,0.00016431404031804059,0.28726954685338274,1,12.906158380708202,1.4000445554262608,0.7681654155354555,0.5244464655510351,0.28718898418374716,0.018244974347673498,0,0,0,25.60551385118185,0,0,0,0,0,0
0.45,2,finite_exchange_environment,500,64,0.9951431846793735,0.0005426999256527597,0.1073797564638258,0.0659533320814299,0.0005708556561067475,2.3654625478366693,0.5220396116980661,0.00017565959371041833,0.9359506294503632,0.0844411226844542,0.00017261833725614253,0.8005729633027215,0.0007226961207794645,0.00011432838154000328,0.5679871984961697,1,8.267512028811671,2.2995092157552395,0.4139110177522971,0.7161318406182673,0.5672645023753903,0.005054024552901506,0,0,0,25.60551385118185,0,0,0,0,0,0
0.45,2,full_candidate,100,64,0.07195395628945847,3.402065792209372e-05,0.052775278088095054,1.0790479087932132,0.0028188746410647944,1.6163795842344126,0.9542749600097878,1.9809734223216076e-05,0.9663158180281514,0.838451176262552,5.635318569665932e-05,0.8792594732386941,0.5986369897954925,9.230016938909618e-05,0.6847219017867405,1,0.3634026933851383,0.5373316754411994,0.01204085801836352,0.04080829697614219,0.08608491199124801,0.0006446324710085807,0,0,1,14.894625198583162,0,0,0,0,0,0
0.45,2,full_candidate,1000,64,0.4106915107303088,0.0004188481701739922,0.171315127140714,0.407161569742459,0.0025860636346091027,2.1878435702506227,0.7710398473267015,0.00018250215695871154,0.9031995585846249,0.39859512234169636,0.00026145636247115414,0.7283672041708552,0.0911471363152522,0.00019596171969958257,0.4797847508304132,1,1.3972869038761355,1.7806820005081638,0.13215971125792336,0.32977208182915885,0.388637614515161,0.0024448989249499296,0,0,1,14.894625198583162,0,0,0,0,0,0
0.45,2,full_candidate,20,64,0.03955633285184924,1.159100965960657e-05,0.038152024480352674,0.6487314561925432,0.0014734289428102606,0.6641054641430317,0.9741858822634536,7.3379420930785265e-06,0.975085284203826,0.9027089130527395,2.5240672647789152e-05,0.9059230562568693,0.7260556156140281,5.5793777572799666e-05,0.7335770580014349,1,0.03680822684048512,0.015374007950488489,0.0008994019403724129,0.003214143204129827,0.007521442387406818,0.00030381112974950115,0,0,1,14.894625198583162,0,0,0,0,0,0
0.45,2,full_candidate,200,64,0.11010020313092184,6.072204445341869e-05,0.06724485325845257,0.9891665381849052,0.0026985050976867627,2.1053026915279753,0.9315267858405472,3.343849700487426e-05,0.9579937366175421,0.770203522042509,8.165058265362693e-05,0.8562828584879376,0.4815211854520419,0.00011233948123880782,0.6480499865399985,1,0.6373030469373865,1.1161361533430703,0.026466950776994902,0.08607933644542864,0.16652880108795654,0.0009029991369010241,0,0,1,14.894625198583162,0,0,0,0,0,0
0.45,2,full_candidate,2000,64,0.7863168330187795,0.0009887673055399564,0.30417451341716534,0.22864881148731497,0.002236265025280091,1.7285262993440798,0.6088891923771915,0.00035798600110115755,0.8413429351086408,0.1754074365467022,0.0003986652615300284,0.6109579893966665,0.01159948427266129,0.00024029597092661847,0.3600406540179815,1,1.5850845430312954,1.499877487856765,0.23245374273144925,0.43555055284996425,0.34844116974532024,0.0032506579674671642,0,0,1,14.894625198583162,0,0,0,0,0,0
0.45,2,full_candidate,3000,64,1.161828577262875,0.0017850819468948718,0.43061894250681476,0.15861540612677266,0.002107162038488628,1.4125656124190522,0.4809555287917502,0.0005503351759008927,0.7881757849378997,0.07705521240661434,0.0005373646523021904,0.5238939683641092,0.0013409790908265207,0.0002970654763609493,0.28726954685338274,1,1.6980433570789524,1.2539502062922796,0.30722025614614956,0.44683875595749484,0.2859285677625562,0.0041453864906712086,0,0,1,14.894625198583162,0,0,0,0,0,0
0.45,2,full_candidate,500,64,0.22297339527946503,0.00017050231212894305,0.1073797564638258,0.6626965606735693,0.002708039980828602,2.3654625478366693,0.8676421553695495,8.548026911928269e-05,0.9359506294503632,0.6011906520094552,0.0001640142174438797,0.8005729633027215,0.25704327227812696,0.00016020783225760454,0.5679871984961697,1,1.0764937696108532,1.7027659871631,0.06830847408081375,0.19938231129326633,0.3109439262180428,0.001587844094118262,0,0,1,14.894625198583162,0,0,0,0,0,0
0.45,2,mean_rate_null,100,64,0.19806726047953516,3.969858314406542e-05,0.052775278088095054,0.00012067764279072996,0.0001465042160156312,1.6163795842344126,0.8763018178086452,2.303599683719982e-05,0.9663158180281514,0.5896790147699364,6.292567128140867e-05,0.8792594732386941,0.1763681085026177,8.734630930028433e-05,0.6847219017867405,1,2.7530311095454896,1.616258906591622,0.09001400021950612,0.2895804584687577,0.5083537932841229,0.000752219307642465,0,0,0,25.67879993168397,0,0,0,0,0,0
0.45,2,mean_rate_null,1000,64,1.980779251564069,0.0011967257644931327,0.171315127140714,0.0003047493529195946,0.0004990009278837296,2.1878435702506227,0.26692555162897724,0.0002847246230200185,0.9031995585846249,0.0048432025841664665,0.00020018280480927755,0.7283672041708552,-6.714184611279428e-05,0.00011580144737917301,0.4797847508304132,1,10.562197014494265,2.187538820897703,0.6362740069556476,0.7235240015866887,0.479851892676526,0.0069855230210358,0,0,0,25.67879993168397,0,0,0,0,0,0
0.45,2,mean_rate_null,20,64,0.0396158746771046,4.656080770870835e-06,0.038152024480352674,0.00020934185008107502,9.535665463494902e-05,0.6641054641430317,0.9739351900076202,3.0267808211296907e-06,0.975085284203826,0.899747342452489,1.1240108334723908e-05,0.9059230562568693,0.7067768031880348,2.9795001605450556e-05,0.7335770580014349,1,0.038368873387197806,0.6638961222929507,0.0011500941962058198,0.006175713804380312,0.026800254813400093,0.00012204020191034945,0,0,0,25.67879993168397,0,0,0,0,0,0
0.45,2,mean_rate_null,200,64,0.3961499061453823,0.00010869225613187948,0.06724485325845257,0.00011853543156493604,0.00021073358429761867,2.1053026915279753,0.7678941610645997,5.618006577374885e-05,0.9579937366175421,0.3476647997696366,0.00011637503561616073,0.8562828584879376,0.030964328883746867,9.0066484665974e-05,0.6480499865399985,1,4.891155782923608,2.1051841560964104,0.19009957555294232,0.508618058718301,0.6170856576562516,0.001616365429695053,0,0,0,25.67879993168397,0,0,0,0,0,0
0.45,2,mean_rate_null,2000,64,3.960912471177857,0.003954604432878055,0.30417451341716534,-0.0006658984121497586,0.0007995427232228489,1.7285262993440798,0.0709789371581217,0.00044095737121466975,0.8413429351086408,-0.0001599793882424282,0.00022498576152124578,0.6109579893966665,0.00014571879733702312,0.00010328449830464118,0.3600406540179815,1,12.02184205599631,1.7291921977562295,0.770363997950519,0.6111179687849089,0.3598949352206445,0.013001103834937166,0,0,0,25.67879993168397,0,0,0,0,0,0
0.45,2,mean_rate_null,3000,64,5.942602725539496,0.007717211605054643,0.43061894250681476,-0.0006668595337720445,0.0010528386796588057,1.4125656124190522,0.019038159646869078,0.0005078642529689966,0.7881757849378997,-0.00010274399436641077,0.00023713944315853884,0.5238939683641092,-3.695017207219195e-06,0.00014320170962108704,0.28726954685338274,1,12.800142397231983,1.4132324719528242,0.7691376252910307,0.5239967123584756,0.28727324187058995,0.017921207924875518,0,0,0,25.67879993168397,0,0,0,0,0,0
0.45,2,mean_rate_null,500,64,0.9905784911295291,0.0004303456581508429,0.1073797564638258,0.0003879192822078617,0.0003069384676459723,2.3654625478366693,0.5166846128794071,0.0001595482685306479,0.9359506294503632,0.07116269594332751,0.00016456013484291096,0.8005729633027215,0.0003240518540714978,0.00010990488750064312,0.5679871984961697,1,8.225002214111337,2.3650746285544613,0.4192660165709561,0.7294102673593941,0.5676631466420983,0.0040076982135437995,0,0,0,25.67879993168397,0,0,0,0,0,0
0.45,2,one_step_jump_law,100,64,0.19810226632845201,5.235620838669436e-05,0.052775278088095054,0.13003252112587083,0.0004458178438119528,1.6163795842344126,0.87724136695038,2.8842489110719692e-05,0.9663158180281514,0.5989804559677687,7.074157931443256e-05,0.8792594732386941,0.20134221644485206,8.194730427030346e-05,0.6847219017867405,1,2.7536944096773888,1.4863470631085418,0.08907445107777134,0.2802790172709254,0.48337968534188847,0.0009920593558843751,0,0,0,25.63991893069951,0,0,0,0,0,0
0.45,2,one_step_jump_law,1000,64,1.9829289812839668,0.0014693556810694073,0.171315127140714,0.012822760999321076,0.0005574323087483505,2.1878435702506227,0.2696519259611321,0.00029788844081994983,0.9031995585846249,0.005829608273469632,0.00016307950551920663,0.7283672041708552,-0.00012126802788460709,0.00010041370575713244,0.4797847508304132,1,10.574745408531482,2.1750208092513015,0.6335476326234928,0.7225375958973855,0.4799060188582978,0.008576917319522606,0,0,0,25.63991893069951,0,0,0,0,0,0
0.45,2,one_step_jump_law,20,64,0.039616667458808444,7.845295947011867e-06,0.038152024480352674,0.6467640936860836,0.0013511453191375096,0.6641054641430317,0.974146803099704,4.852543280151619e-06,0.975085284203826,0.9025684012377049,1.5983843333147666e-05,0.9059230562568693,0.7257094055060226,3.418077541301568e-05,0.7335770580014349,1,0.03838965293204883,0.01734137045694817,0.0009384811041219798,0.003354655019164432,0.007867652495412325,0.0002056324940515803,0,0,0,25.63991893069951,0,0,0,0,0,0
0.45,2,one_step_jump_law,200,64,0.39622977893270594,0.0001379666436987564,0.06724485325845257,0.06523819468368089,0.00036243995825441277,2.1053026915279753,0.7695533383089048,6.778510836191193e-05,0.9579937366175421,0.3588484274668683,0.0001291812009622938,0.8562828584879376,0.040641743225819635,0.00010802528026299669,0.6480499865399985,1,4.892343573266709,2.0400644968442943,0.18844039830863724,0.4974344310210693,0.6074082433141789,0.00205170562523927,0,0,0,25.63991893069951,0,0,0,0,0,0
0.45,2,one_step_jump_law,2000,64,3.963638794157755,0.003943194961714839,0.30417451341716534,0.006947051328370113,0.0007232295109856512,1.7285262993440798,0.07306965492876702,0.00036517571304040523,0.8413429351086408,0.00016953451605177287,0.00024287571837753067,0.6109579893966665,4.6012509712138646e-05,0.0001124703200857069,0.3600406540179815,1,12.030805078404958,1.7215792480157097,0.7682732801798737,0.6107884548806147,0.3599946415082694,0.012963594212467358,0,0,0,25.63991893069951,0,0,0,0,0,0
0.45,2,one_step_jump_law,3000,64,5.946097633064777,0.007327245718175266,0.43061894250681476,0.003711730046395547,0.0010989900323951044,1.4125656124190522,0.018978217016914455,0.0005319229274145466,0.7881757849378997,-0.00019932036807407275,0.0002654964528142193,0.5238939683641092,-8.319087802227653e-05,0.0001549964565610856,0.28726954685338274,1,12.808258406957275,1.4088538823726566,0.7691975679209853,0.5240932887321832,0.287352737731405,0.017015614026452887,0,0,0,25.63991893069951,0,0,0,0,0,0
0.45,2,one_step_jump_law,500,64,0.9911441654451509,0.0005750968180434921,0.1073797564638258,0.02589174735192891,0.00039195062805200056,2.3654625478366693,0.5193132661475212,0.00019987942423922448,0.9359506294503632,0.07718797942937165,0.0001812464160583825,0.8005729633027215,0.00023692335439428982,0.00010467968621181017,0.5679871984961697,1,8.23027019323748,2.3395708004847404,0.41663736330284207,0.7233849838733499,0.5677502751417755,0.005355728463001602,0,0,0,25.63991893069951,0,0,0,0,0,0
0.45,2,static_particle_environment,100,64,0.19833457449170677,4.969797188309002e-05,0.052775278088095054,0.198241472990138,0.0006159623909023994,1.6163795842344126,0.8775912132869998,2.7606308363527122e-05,0.9663158180281514,0.6030581563421245,7.036666660725233e-05,0.8792594732386941,0.21283416602635513,9.34848994213169e-05,0.6847219017867405,1,2.758096246515974,1.4181381112442746,0.08872460474115151,0.2762013168965697,0.4718877357603854,0.0009416903838977742,0,0,0,25.30870555953942,0,0,0,0,0,0
0.45,2,static_particle_environment,1000,64,2.0146129894805207,0.001677671079898058,0.171315127140714,0.10053312717771248,0.0008710558797200607,2.1878435702506227,0.2823387809123625,0.0003275586677401295,0.9031995585846249,0.011975668441117169,0.00020683988118379973,0.7283672041708552,-5.613998006881575e-05,0.00010742537695743443,0.4797847508304132,1,10.75969117908524,2.0873104430729104,0.6208607776722623,0.716391535729738,0.47984089081048203,0.009792895162842569,0,0,0,25.30870555953942,0,0,0,0,0,0
0.45,2,static_particle_environment,20,64,0.039615117730869245,7.795044355916058e-06,0.038152024480352674,0.6470951918428418,0.0014827670427399703,0.6641054641430317,0.974147928448191,4.744229461512199e-06,0.975085284203826,0.9025727197717316,1.5541321572152037e-05,0.9059230562568693,0.725716129850904,3.332200842511292e-05,0.7335770580014349,1,0.03834903312326263,0.01701027230018992,0.0009373557556350276,0.003350336485137717,0.007860928150530966,0.00020431535317163335,0,0,0,25.30870555953942,0,0,0,0,0,0
0.45,2,static_particle_environment,200,64,0.39736008657272703,0.00014231041270618738,0.06724485325845257,0.1427967861428882,0.000536364947049777,2.1053026915279753,0.7708920715889864,7.060051454649589e-05,0.9579937366175421,0.369668186564346,0.00013858807416526693,0.8562828584879376,0.051401833720590304,9.580610562445833e-05,0.6480499865399985,1,4.909152408222104,1.962505905385087,0.18710166502855563,0.4866146719235916,0.5966481528194082,0.0021163019295948747,0,0,0,25.30870555953942,0,0,0,0,0,0
0.45,2,static_particle_environment,2000,64,4.102118346878493,0.004778740723662183,0.30417451341716534,0.09888548422254725,0.0014368547019460982,1.7285262993440798,0.08721217893825414,0.0004393000183350081,0.8413429351086408,0.00032981481971271746,0.00022889883236909368,0.6109579893966665,6.579345677818113e-05,0.00013335517842759585,0.3600406540179815,1,12.486068575550156,1.6296408151215325,0.7541307561703866,0.6106281745769537,0.3599748605612033,0.015710523113776787,0,0,0,25.30870555953942,0,0,0,0,0,0
0.45,2,static_particle_environment,3000,64,6.2567479871833465,0.009336958996529617,0.43061894250681476,0.10120635386854739,0.0019253148548884042,1.4125656124190522,0.028914618151717288,0.0005680225752968775,0.7881757849378997,-0.00012875921780136466,0.0002688926001611099,0.5238939683641092,3.669688967852492e-05,0.00017520754137469958,0.28726954685338274,1,13.52966270076317,1.3113592585505047,0.7592611667861825,0.5240227275819105,0.28723284996370424,0.021682648102229862,0,0,0,25.30870555953942,0,0,0,0,0,0
0.45,2,static_particle_environment,500,64,0.9984104890900558,0.0006200195603611846,0.1073797564638258,0.11006691485703969,0.0006122425775007322,2.3654625478366693,0.5254919798595341,0.0002055899959596921,0.9359506294503632,0.0930909866247237,0.000200214821357977,0.8005729633027215,0.0012007144611628083,0.00011459470504579156,0.5679871984961697,1,8.2979395927984,2.2553956329796296,0.4104586495908291,0.7074819766779978,0.566786484035007,0.005774082385538446,0,0,0,25.30870555953942,0,0,0,0,0,0
0.45,2,two_point_path_spectrum,100,8,0.05833694029637125,4.6218498882153734e-06,0.052775278088095054,0.4895990292978625,0.002252554848338112,1.6163795842344126,0.9622010315970528,2.4789077256997255e-06,0.9663158180281514,0.8603081202704173,1.2154973531231576e-05,0.8792594732386941,0.6263051765687299,4.1803717469108985e-05,0.6847219017867405,1,0.10538385414080435,1.1267805549365502,0.004114786431098527,0.01895135296827688,0.05841672521801067,8.757604044265494e-05,0,0,1,5.288985275849225,0,0,0,0,0,0
0.45,2,two_point_path_spectrum,1000,8,0.22217573967257878,0.0002378781968948608,0.171315127140714,1.0682082896219136,0.005973481003490164,2.1878435702506227,0.871141170868864,0.00012073425477057871,0.9031995585846249,0.626201038801838,0.0003114877489010819,0.7283672041708552,0.3211151925549365,0.00043008612400063966,0.4797847508304132,1,0.29688337148469746,1.119635280628709,0.03205838771576086,0.10216616536901724,0.15866955827547674,0.0013885416942747476,0,0,1,5.288985275849225,0,0,0,0,0,0
0.45,2,two_point_path_spectrum,20,8,0.03962103310375001,2.0733911277714844e-18,0.038152024480352674,0.6476841420797534,1.7045242408169922e-16,0.6641054641430317,0.9741444778800306,5.386028111374383e-07,0.975085284203826,0.9025652506097139,5.5154408341060505e-06,0.9059230562568693,0.7257278524317257,1.3468044801492276e-05,0.7335770580014349,1,0.038504080541095186,0.016421322063278287,0.0009408063237954511,0.0033578056471553763,0.00784920556970925,5.434550737508643e-17,0,0,1,5.288985275849225,0,0,0,0,0,0
0.45,2,two_point_path_spectrum,200,8,0.07820604488394536,2.0561150063424515e-05,0.06724485325845257,0.5941170957637052,0.004223904086803388,2.1053026915279753,0.9499328163957377,1.1542034932800795e-05,0.9579937366175421,0.820650502880184,4.245350176210897e-05,0.8562828584879376,0.55175706138301,8.968292170199341e-05,0.6480499865399985,1,0.1630041719827084,1.5111855957642701,0.00806092022180438,0.035632355607753574,0.09629292515698851,0.0003057654090551534,0,0,1,5.288985275849225,0,0,0,0,0,0
0.45,2,two_point_path_spectrum,2000,8,0.3994082191042477,0.0010521042258776158,0.30417451341716534,1.1997723409072025,0.01975060450072895,1.7285262993440798,0.7926191971739227,0.00035078478936131604,0.8413429351086408,0.4990143969722425,0.0004630179832787475,0.6109579893966665,0.22920118773928339,0.00046900332299913016,0.3600406540179815,1,0.31308903766198337,0.5287539584368772,0.04872373793471807,0.11194359242442398,0.13083946627869814,0.0034588835667329217,0,0,1,5.288985275849225,0,0,0,0,0,0
0.45,2,two_point_path_spectrum,3000,8,0.5738504134458107,0.0020200880028031225,0.43061894250681476,1.2027049460835535,0.02901006581856757,1.4125656124190522,0.7286886269449444,0.0005970886589670995,0.7881757849378997,0.4225875388521154,0.0007872493884588468,0.5238939683641092,0.1787972613189116,0.0012646267858137477,0.28726954685338274,1,0.3326176737725122,0.2098606663354987,0.05948715799295534,0.10130642951199376,0.10847228553447114,0.004691126663038409,0,0,1,5.288985275849225,0,0,0,0,0,0
0.45,2,two_point_path_spectrum,500,8,0.1333168069324021,7.746423074697184e-05,0.1073797564638258,0.8627474491788473,0.0059968911640084525,2.3654625478366693,0.9178233403550764,3.477674861439723e-05,0.9359506294503632,0.7304983843504407,9.154409933852007e-05,0.8005729633027215,0.42399775081742885,0.00015513162501050632,0.5679871984961697,1,0.24154506699141196,1.5027150986578222,0.018127289095286825,0.07007457895228086,0.1439894476787409,0.0007214044182812806,0,0,1,5.288985275849225,0,0,0,0,0,0
0.45,3,contiguous_empirical_upper_control,100,1,0.05548425506357064,0,0.06145764487131366,1.588008850761387,0,1.5290982774510748,0.9646440279516015,0,0.9610112315857834,0.8738632059351096,0,0.862271216767361,0.6744008505507841,0,0.6509038936949388,1,0.09719522803470128,0.05891057331031213,0.0036327963658181472,0.011591989167748618,0.023496956855845297,0,0,0,1,3.323585313166642,0,0,0,0,0,0
0.45,3,contiguous_empirical_upper_control,1000,1,0.1931229898233622,0,0.24403309580251992,2.0059547060985286,0,1.5499016636258744,0.8917555930487496,0,0.8653976751912258,0.7007305764837627,0,0.6394261790931611,0.4450931501338995,0,0.3638800632295381,1,0.20861967845687596,0.4560530424726541,0.026357917857523838,0.06130439739060156,0.08121308690436141,0,0,0,1,3.323585313166642,0,0,0,0,0,0
0.45,3,contiguous_empirical_upper_control,20,1,0.03870148104807458,0,0.04088453535015432,0.6583261931389741,0,0.6717795454013664,0.974731207622843,0,0.9733464399062582,0.9046248687510383,0,0.8998300405768516,0.7303169093973084,0,0.719625334776794,1,0.05339560015499845,0.013453352262392304,0.0013847677165848005,0.004794828174186749,0.010691574620514399,0,0,0,1,3.323585313166642,0,0,0,0,0,0
0.45,3,contiguous_empirical_upper_control,200,1,0.07285310790039135,0,0.08291711479064671,1.992622380530566,0,1.8615152201432474,0.9546132562117644,0,0.9487120659775828,0.8459907588657964,0,0.8285185258267364,0.63016421577874,0,0.5978656138385857,1,0.12137430150175242,0.13110716038731862,0.005901190234181564,0.017472233039060092,0.032298601940154326,0,0,0,1,3.323585313166642,0,0,0,0,0,0
0.45,3,contiguous_empirical_upper_control,2000,1,0.3457751267316728,0,0.45236003499621646,1.406530706919776,0,1.073065313621913,0.8197989322879772,0,0.7710587368632903,0.5611761484574745,0,0.47164946591635304,0.30354964403273293,0,0.21085493819329598,1,0.23561963926684001,0.33346539329786307,0.04874019542468688,0.0895266825411215,0.09269470583943695,0,0,0,1,3.323585313166642,0,0,0,0,0,0
0.45,3,contiguous_empirical_upper_control,3000,1,0.49427354586610533,0,0.6472318283567606,1.1389500570823743,0,0.8235015742528151,0.7570576872893064,0,0.6922019467726407,0.45770823813846434,0,0.3580006787434651,0.21533217622485332,0,0.1294193663865033,1,0.236326885961398,0.3154484828295592,0.06485574051666576,0.09970755939499926,0.08591280983835001,0,0,0,1,3.323585313166642,0,0,0,0,0,0
0.45,3,contiguous_empirical_upper_control,500,1,0.11876319826452074,0,0.1442378852338565,2.217312100657558,0,1.8875616697620217,0.9294901870190279,0,0.9154651401493429,0.7835806256822201,0,0.746495797190644,0.5443485909856269,0,0.4861965894302254,1,0.1766157825181159,0.32975043089553635,0.014025046869684976,0.03708482849157613,0.05815200155540151,0,0,0,1,3.323585313166642,0,0,0,0,0,0
0.45,3,finite_exchange_environment,100,64,0.19381697017476618,4.664296314156464e-05,0.06145764487131366,0.1856780386927643,0.0006743002237180876,1.5290982774510748,0.880066136255171,2.598781197468552e-05,0.9610112315857834,0.608664039780181,6.80181346314467e-05,0.862271216767361,0.216183181672145,9.162362963418316e-05,0.6509038936949388,1,2.1536673847590495,1.3434202387583105,0.08094509533061234,0.25360717698717994,0.43472071202279383,0.0007589448511935411,0,0,0,23.041772774168287,0,0,0,0,0,0
0.45,3,finite_exchange_environment,1000,64,1.9470407160119119,0.0013516973034010452,0.24403309580251992,0.040030416326438,0.0006668864450456371,1.5499016636258744,0.2814623403755406,0.00029757873975924784,0.8653976751912258,0.008387275281764847,0.00019766211768681245,0.6394261790931611,-0.000146113898203579,0.00011905232906170547,0.3638800632295381,1,6.978592860976223,1.5098712472994364,0.5839353348156853,0.6310389038113963,0.36402617712774166,0.005538991746000246,0,0,0,23.041772774168287,0,0,0,0,0,0
0.45,3,finite_exchange_environment,20,64,0.038715085759615374,7.633144420422173e-06,0.04088453535015432,0.6589001170100122,0.001640599825417509,0.6717795454013664,0.9747227494241371,4.696531406876881e-06,0.9733464399062582,0.9045957405961149,1.560528903294485e-05,0.8998300405768516,0.7302429465617345,3.594615158739766e-05,0.719625334776794,1,0.05306284080175462,0.012879428391354253,0.0013763095178788154,0.0047657000192633525,0.010617611784940473,0.00018670004086015278,0,0,0,23.041772774168287,0,0,0,0,0,0
0.45,3,finite_exchange_environment,200,64,0.38814436167937016,0.000115355943711704,0.08291711479064671,0.11901676671258761,0.0005859862689452361,1.8615152201432474,0.7748708409496337,5.697837351379788e-05,0.9487120659775828,0.37380474926853235,0.00011809031039802062,0.8285185258267364,0.05022869795877974,0.00010399794329567162,0.5978656138385857,1,3.681112731181934,1.7424984534306598,0.1738412250279492,0.454713776558204,0.547636915879806,0.0013912199429871681,0,0,0,23.041772774168287,0,0,0,0,0,0
0.45,3,finite_exchange_environment,2000,64,3.896917920414082,0.004312862595220241,0.45236003499621646,0.02287355307001255,0.000912720229068016,1.073065313621913,0.07980555363824172,0.00041010603986568604,0.7710587368632903,0.0001899147411806828,0.0002277952672782922,0.47164946591635304,3.65734151251655e-05,0.00010700963479843398,0.21085493819329598,1,7.614637940875294,1.0501917605519004,0.6912531832250486,0.47145955117517235,0.2108183647781708,0.009534137106644077,0,0,0,23.041772774168287,0,0,0,0,0,0
0.45,3,finite_exchange_environment,3000,64,5.847434024509021,0.007464541893155058,0.6472318283567606,0.016632781274000613,0.0011870004635750203,0.8235015742528151,0.02237283348585,0.000523933135189864,0.6922019467726407,-0.0001608886222328121,0.000264479694546871,0.3580006787434651,6.74660481005352e-05,0.00014171368713675287,0.1294193663865033,1,8.034527920783676,0.8068687929788145,0.6698291132867907,0.3581615673656979,0.12935190033840277,0.011533026600540614,0,0,0,23.041772774168287,0,0,0,0,0,0
0.45,3,finite_exchange_environment,500,64,0.9721740515848285,0.0004758468363975568,0.1442378852338565,0.06716170192292523,0.0005559474731576181,1.8875616697620217,0.5297689827622998,0.00018054763917486403,0.9154651401493429,0.08880520199462216,0.00020342045140771012,0.746495797190644,0.000669363924355886,0.00011626576617381254,0.4861965894302254,1,5.74007421842478,1.8203999678390965,0.3856961573870431,0.6576905951960218,0.4855272255058695,0.0032990419654729017,0,0,0,23.041772774168287,0,0,0,0,0,0
0.45,3,full_candidate,100,64,0.06804570176252495,2.9432619215517554e-05,0.06145764487131366,1.1315294622163625,0.003167711320388947,1.5290982774510748,0.9566789648296576,1.7071525639330246e-05,0.9610112315857834,0.8462957055472601,5.03506621178994e-05,0.862271216767361,0.6139806606329086,8.690353530575772e-05,0.6509038936949388,1,0.10719670278622032,0.3975688152347123,0.004332266756125747,0.01597551122010088,0.03692323306203027,0.00047890899947673884,0,0,1,8.6894494521459,0,0,0,0,0,0
